"","long","lat","tipo","tipo2","tipo3"
"1639",-78.7629141692776,-0.850778846155143,"cebolla blanca de rama","HABA","cebolla blanca de rama"
"1640",-78.7836560354991,-0.866487672603634,"cebolla blanca de rama","HABA","cebolla blanca de rama"
"1641",-78.5751314704279,-1.44225955270867,"cebolla blanca de rama","PAPA","cebolla blanca de rama"
"1642",-78.7800923306636,-0.86853005785214,"cebolla blanca de rama","HABA","cebolla blanca de rama"
"1643",-78.8189235658059,-0.908765351295201,"cebolla blanca de rama","PAPA","cebolla blanca de rama"
"1644",-78.7754862320943,-0.858227267887503,"cebolla blanca de rama","HABA","cebolla blanca de rama"
"1645",-78.7849197931239,-0.859715218244058,"cebolla blanca de rama","HABA","cebolla blanca de rama"
"1646",-78.790655136374,-0.834919492200254,"cebolla blanca de rama","HABA","cebolla blanca de rama"
"1647",-78.5721555785406,-1.46424654776778,"cebolla blanca de rama","No Aplica","cebolla blanca de rama"
"1648",-78.7821239275742,-0.864339773997117,"cebolla blanca de rama","HABA","cebolla blanca de rama"
"1649",-78.7673754410922,-0.860155492828664,"cebolla blanca de rama","HABA","cebolla blanca de rama"
"1650",-78.7818160782045,-0.868186722406203,"cebolla blanca de rama","HABA","cebolla blanca de rama"
"1651",-78.7170151220663,-0.789011532918774,"haba","PAPA","haba"
"1652",-78.8966256480814,-1.14081559168808,"haba","CEBADA","haba"
"1653",-78.7372017402401,-2.12143444714729,"haba","No Aplica","haba"
"1654",-78.9161286742708,-0.94900127918334,"haba","CEBADA","haba"
"1655",-78.509673519987,-1.06086139587544,"haba","PASTO CULTIVADO","haba"
"1656",-78.9601952330319,-0.896867202980326,"haba","CHOCHO","haba"
"1657",-78.4972079108884,-1.13540983711334,"haba","No Aplica","haba"
"1658",-78.9723057997365,-0.918873791091753,"haba","PAPA","haba"
"1659",-78.9422258349823,-0.96983846877546,"haba","PASTO CULTIVADO","haba"
"1660",-78.94504930382,-0.972544723535563,"haba","PASTO CULTIVADO","haba"
"1661",-78.7190537840976,-0.792600211108188,"haba","PAPA","haba"
"1662",-78.7159823991402,-1.25233849920512,"haba","PAPA","haba"
"1663",-78.8925640975498,-0.885006411827982,"haba","AVENA","haba"
"1664",-78.868426144617,-1.13021030628577,"haba","CEBADA","haba"
"1665",-78.7168890320838,-1.67874894496426,"haba","No Aplica","haba"
"1666",-78.9506663024141,-0.993117449040945,"haba","PASTO CULTIVADO","haba"
"1667",-78.9517013251126,-0.986632635720671,"haba","PASTO CULTIVADO","haba"
"1668",-78.7790747671116,-2.14502127944971,"haba","MAIZ SUAVE","haba"
"1669",-78.7331711593555,-0.844555632995185,"haba","PAPA","haba"
"1670",-78.8968521736884,-0.964577647690564,"haba","PASTO CULTIVADO","haba"
"1671",-78.6520238791196,-1.12735340741112,"haba","PASTO CULTIVADO","haba"
"1672",-78.9457586241932,-0.984902882245641,"haba","PASTO CULTIVADO","haba"
"1673",-78.8513251315981,-0.872367316612085,"haba","CEBOLLA BLANCA DE RAMA","haba"
"1674",-78.9612096770509,-0.908203166899482,"haba","PAPA","haba"
"1675",-78.939839600882,-0.9697185131862,"haba","PASTO CULTIVADO","haba"
"1676",-78.7158268762912,-1.24934824570038,"haba","PAPA","haba"
"1677",-78.7260700898301,-1.08358937187789,"haba","PASTO CULTIVADO","haba"
"1678",-78.64942648147,-0.723803175182155,"haba","No Aplica","haba"
"1679",-78.6584357747173,-1.86209857309058,"haba","No Aplica","haba"
"1680",-77.9749461944971,0.340654955688135,"haba","No Aplica","haba"
"1681",-78.4756318977821,-1.0068764165389,"haba","No Aplica","haba"
"1682",-78.5063888283409,-0.991111377008886,"haba","PAPA","haba"
"1683",-78.7702841920546,-0.869808460266274,"haba","PASTO CULTIVADO","haba"
"1684",-78.9534910816489,-0.991361503908728,"haba","PASTO CULTIVADO","haba"
"1685",-78.8875495537506,-1.13805668521233,"haba","CEBADA","haba"
"1686",-78.9661113089936,-0.986740591428655,"haba","PASTO CULTIVADO","haba"
"1687",-78.9628295113884,-0.963240848618267,"haba","PASTO CULTIVADO","haba"
"1688",-78.8581545983619,-0.867491230103369,"haba","No Aplica","haba"
"1689",-78.695909567957,-2.16844748009132,"haba","No Aplica","haba"
"1690",-78.7068707307003,-2.1354771368776,"haba","No Aplica","haba"
"1691",-78.7067310681237,-2.13300008640033,"haba","No Aplica","haba"
"1692",-78.9511215910327,-0.966042790734694,"haba","PASTO CULTIVADO","haba"
"1693",-78.9125882064235,-0.94472791627117,"haba","PASTO CULTIVADO","haba"
"1694",-78.9558059818126,-0.989086270850742,"haba","PASTO CULTIVADO","haba"
"1695",-77.9607592983036,0.305323658335929,"haba","No Aplica","haba"
"1696",-78.9782721737513,-0.993212380963441,"haba","PASTO CULTIVADO","haba"
"1697",-78.7067406589395,-2.12970981050352,"haba","No Aplica","haba"
"1698",-78.9608937359412,-0.988670535443465,"haba","PASTO CULTIVADO","haba"
"1699",-78.943374081888,-0.999942379149836,"haba","PASTO CULTIVADO","haba"
"1700",-78.8952740915839,-1.14383029642697,"haba","CEBADA","haba"
"1701",-77.9563458554376,0.366193036960726,"arveja","MAIZ SUAVE","arveja"
"1702",-77.9310033081041,0.316876118155327,"arveja","No Aplica","arveja"
"1703",-77.9851111781066,0.312584204647157,"arveja","No Aplica","arveja"
"1704",-77.9835386879194,0.319505725011864,"arveja","No Aplica","arveja"
"1705",-77.9651877113401,0.3531329948485,"arveja","MAIZ SUAVE","arveja"
"1706",-77.9742874443382,0.321020912760959,"arveja","MAIZ SUAVE","arveja"
"1707",-77.9522492177382,0.360271732272242,"arveja","TOMATE RINON","arveja"
"1708",-77.9747636605066,0.331187719784504,"arveja","MAIZ SUAVE","arveja"
"1709",-77.9644939770129,0.306400819530192,"arveja","PAPA","arveja"
"1710",-77.9134863989965,0.321502587079768,"arveja","GRANADILLA","arveja"
"1711",-78.9564852385039,-1.13689760004656,"arveja","No Aplica","arveja"
"1712",-77.9578427339636,0.362540433115885,"arveja","No Aplica","arveja"
"1713",-77.9796354926691,0.320065911643458,"arveja","TRIGO","arveja"
"1714",-77.9651798056421,0.303220573322663,"arveja","No Aplica","arveja"
"1715",-77.9209059428408,0.329101240161741,"arveja","MANDARINA","arveja"
"1716",-77.9809132494278,0.296965848878043,"arveja","UVILLA","arveja"
"1717",-77.9794568647124,0.324818943323639,"arveja","UVILLA","arveja"
"1718",-78.7392296201441,-2.12947246257904,"arveja","HABA","arveja"
"1719",-77.9774359824535,0.319721089329872,"arveja","No Aplica","arveja"
"1720",-77.9603158978689,0.366683652421675,"arveja","No Aplica","arveja"
"1721",-77.9576843626323,0.387443118931784,"arveja","PIMIENTO","arveja"
"1722",-77.9728591478167,0.326046012926077,"arveja","No Aplica","arveja"
"1723",-77.9669360570184,0.349815199868583,"arveja","No Aplica","arveja"
"1724",-77.9763462590917,0.332434453854173,"arveja","No Aplica","arveja"
"1725",-77.9294095725473,0.314418227319944,"arveja","No Aplica","arveja"
"1726",-77.9101291631836,0.29505084419374,"arveja","GRANADILLA","arveja"
"1727",-77.9576236498976,0.394995377332361,"arveja","No Aplica","arveja"
"1728",-77.9723651885955,0.329607179720773,"arveja","No Aplica","arveja"
"1729",-77.9705413004366,0.301487301007853,"arveja","TOMATE DE ARBOL","arveja"
"1730",-77.9722860461963,0.328611464355145,"arveja","No Aplica","arveja"
"1731",-77.9589468788646,0.310467793714368,"arveja","MAIZ SUAVE","arveja"
"1732",-77.9720519808681,0.34457944059129,"arveja","No Aplica","arveja"
"1733",-77.9700978598868,0.348900967904764,"arveja","No Aplica","arveja"
"1734",-78.9542212885662,-1.13740714478638,"arveja","No Aplica","arveja"
"1735",-77.9033574785778,0.378353523928198,"arveja","GRANADILLA","arveja"
"1736",-77.9673156267399,0.330082760333824,"arveja","OTROS CITRICOS","arveja"
"1737",-78.5813702538579,-1.38660639447296,"arveja","PASTO CULTIVADO","arveja"
"1738",-79.1851900347175,-3.55585336890423,"arveja","No Aplica","arveja"
"1739",-78.9725186662274,-1.13991123135643,"arveja","TRIGO","arveja"
"1740",-77.9693713934554,0.353934450568891,"arveja","CHOCHO","arveja"
"1741",-77.9834460545997,0.321661682807586,"arveja","No Aplica","arveja"
"1742",-77.9481277350713,0.401939545619651,"arveja","No Aplica","arveja"
"1743",-78.5557890132459,-1.28423801669697,"arveja","AVENA","arveja"
"1744",-78.7168076674699,-2.12487774719134,"arveja","No Aplica","arveja"
"1745",-77.9528205398817,0.305359193129892,"arveja","No Aplica","arveja"
"1746",-77.9935464026934,0.325112888753637,"arveja","PAPA","arveja"
"1747",-77.9709739457986,0.32899962302803,"arveja","No Aplica","arveja"
"1748",-77.9599131048692,0.359385398906787,"arveja","No Aplica","arveja"
"1749",-77.9932744764804,0.290923020867459,"arveja","No Aplica","arveja"
"1750",-78.7362923496882,-2.11720094437565,"arveja","No Aplica","arveja"
"1751",-78.5791814895551,-0.766531691374145,"rosa","No Aplica","rosa"
"1752",-78.5756902298545,-0.842767901153331,"rosa","No Aplica","rosa"
"1753",-78.9358802767051,-2.68213418265362,"rosa","No Aplica","rosa"
"1754",-78.6294366121269,-0.798489632724231,"rosa","No Aplica","rosa"
"1755",-78.6637643025994,-0.741279227734818,"rosa","No Aplica","rosa"
"1756",-78.6446119045001,-0.722537929957883,"rosa","No Aplica","rosa"
"1757",-78.6372112762664,-0.87410479987418,"rosa","No Aplica","rosa"
"1758",-78.686333665333,-1.04478825647117,"rosa","No Aplica","rosa"
"1759",-78.6883226849513,-0.775527824586349,"rosa","No Aplica","rosa"
"1760",-78.5632534374755,-0.833258981046051,"rosa","No Aplica","rosa"
"1761",-78.5794201602872,-1.05112212073848,"rosa","No Aplica","rosa"
"1762",-78.6975778978563,-0.983162304423507,"rosa","No Aplica","rosa"
"1763",-78.6010508063198,-0.852386619089745,"rosa","No Aplica","rosa"
"1764",-78.6998704376468,-0.97796258923571,"rosa","No Aplica","rosa"
"1765",-78.6118704193343,-0.87075581008188,"rosa","No Aplica","rosa"
"1766",-78.5901875604413,-0.817605054437578,"rosa","No Aplica","rosa"
"1767",-78.6895960555846,-0.972428998952032,"rosa","No Aplica","rosa"
"1768",-78.6132173014732,-0.809163796334943,"rosa","No Aplica","rosa"
"1769",-78.6058396966391,-0.996141719459397,"rosa","No Aplica","rosa"
"1770",-78.6693453497436,-0.75687722759116,"rosa","No Aplica","rosa"
"1771",-78.5900618346781,-0.990689265166957,"rosa","No Aplica","rosa"
"1772",-78.5881337813235,-0.864477465837286,"rosa","No Aplica","rosa"
"1773",-78.7713415442411,-2.82296062542995,"rosa","No Aplica","rosa"
"1774",-78.6080395283228,-1.05305954983023,"rosa","No Aplica","rosa"
"1775",-78.6497191087776,-0.869211204167941,"rosa","No Aplica","rosa"
"1776",-78.6235544286563,-0.76745646173536,"rosa","No Aplica","rosa"
"1777",-78.5850520158399,-0.85149132379322,"rosa","No Aplica","rosa"
"1778",-78.6052372913327,-0.775839349114629,"rosa","No Aplica","rosa"
"1779",-78.5985048053955,-0.739944131502391,"rosa","No Aplica","rosa"
"1780",-78.5894412828495,-0.738707653242802,"rosa","No Aplica","rosa"
"1781",-78.5866330779375,-0.959892353822914,"rosa","No Aplica","rosa"
"1782",-78.5899636081332,-0.811437218003068,"rosa","No Aplica","rosa"
"1783",-78.6214009185636,-0.813247220870261,"rosa","No Aplica","rosa"
"1784",-78.6191498037321,-1.07446088436403,"rosa","No Aplica","rosa"
"1785",-78.6883010766959,-0.966243218521209,"rosa","No Aplica","rosa"
"1786",-78.5943394247331,-0.990808007652918,"rosa","No Aplica","rosa"
"1787",-78.6129550050666,-0.817646583445831,"rosa","No Aplica","rosa"
"1788",-78.7909337240076,-2.86288926562523,"rosa","No Aplica","rosa"
"1789",-78.6361863397252,-0.876248657741065,"rosa","No Aplica","rosa"
"1790",-78.5564306669441,-0.935773048755849,"rosa","No Aplica","rosa"
"1791",-78.6529254760589,-0.875734933659207,"rosa","No Aplica","rosa"
"1792",-78.5896671392698,-0.828608264900333,"rosa","No Aplica","rosa"
"1793",-78.6368996617582,-0.878574535175405,"rosa","No Aplica","rosa"
"1794",-78.6194333646751,-0.773366565234196,"rosa","No Aplica","rosa"
"1795",-78.6570507218189,-0.741148350462367,"rosa","No Aplica","rosa"
"1796",-78.5889554893257,-1.06194971476656,"rosa","No Aplica","rosa"
"1797",-78.6009673618377,-0.802680585803663,"rosa","No Aplica","rosa"
"1798",-78.5448128687813,-1.20137450328507,"rosa","No Aplica","rosa"
"1799",-78.6048488764219,-1.01949535587553,"rosa","No Aplica","rosa"
"1800",-78.595698706097,-0.768718588718346,"rosa","No Aplica","rosa"
"1801",-77.8809282860699,0.368330879084809,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1802",-78.6490958448771,-1.26907209513043,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1803",-78.5123382000696,-1.31541775481851,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1804",-79.1795063914421,-0.93041950506853,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1805",-78.1161267926826,-2.38700187104677,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1806",-79.2460683482032,-0.394946606189324,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1807",-78.6419363628483,-1.27874087875079,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1808",-78.6440729830152,-1.28412952301397,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1809",-79.1361587247986,-0.753187339178462,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1810",-78.6128800319671,-1.20250154693053,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1811",-78.8681511993991,-2.19287377303622,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1812",-79.8173278024833,-1.78941182957017,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1813",-77.941649021594,0.307252645492921,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1814",-78.1114769178439,-2.38175850710029,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1815",-76.7262217881609,-0.404154162828927,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1816",-77.9304647810221,-1.25092210848001,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1817",-77.9135936297938,0.313504958669477,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1818",-78.5655219708043,-1.17824010401812,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1819",-78.6634658666366,-1.30825215767127,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1820",-77.8906712226913,-1.32559889736574,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1821",-78.179130381393,-2.61635889645984,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1822",-78.7145169718372,-0.976709686732631,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1823",-78.5083380347693,-1.25229618491254,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1824",-78.5646727123584,-1.18564788313047,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1825",-78.0784194682354,-2.22117285387649,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1826",-79.6303125012817,-3.64174169476342,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1827",-77.9247316581227,-1.22300352608829,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1828",-78.7704739955296,-2.82265803537415,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1829",-77.9142688732815,0.373064423748056,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1830",-79.1291672052442,-0.728546817505887,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1831",-77.7714244164925,-1.18131989129419,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1832",-77.9199697291847,0.318333189133661,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1833",-77.9043544974678,0.366028610349624,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1834",-79.6499727856961,-3.58703239400961,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1835",-78.6488524161815,-1.24133368759946,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1836",-79.2790077995763,-0.966541830405197,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1837",-77.9779302781964,-1.32039653335466,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1838",-76.8554409652516,0.117816701705894,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1839",-78.6208638962277,-1.10485484335207,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1840",-78.1234877998562,-2.36834633057059,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1841",-78.9697033295217,-0.20912027483948,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1842",-78.548135546767,-1.18778595325957,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1843",-79.9184448907936,-3.70298156534868,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1844",-77.378509055746,0.00945286525568433,"Miscelaneo de frutales","PLATANO","Miscelaneo de frutales"
"1845",-77.8662323007067,0.380912819181677,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1846",-77.8961380154364,0.380743384565101,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1847",-78.5622401989149,-1.17894666994588,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1848",-77.8110604494237,-1.19169496702642,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1849",-77.1433086623872,0.235337610970989,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1850",-79.8338163493074,-1.76486937155922,"Miscelaneo de frutales","No Aplica","Miscelaneo de frutales"
"1851",-78.6513319073028,-1.75826183627476,"Miscelaneo de hortalizas (Huerto)","PASTO DE CORTE (FORRAJE)","Miscelaneo de hortalizas (Huerto)"
"1852",-78.5953882941085,-1.14754959645996,"Miscelaneo de hortalizas (Huerto)","No Aplica","Miscelaneo de hortalizas (Huerto)"
"1853",-78.5997472346559,-1.06874826971406,"Miscelaneo de hortalizas (Huerto)","No Aplica","Miscelaneo de hortalizas (Huerto)"
"1854",-78.5903292779442,-1.1315409823762,"Miscelaneo de hortalizas (Huerto)","No Aplica","Miscelaneo de hortalizas (Huerto)"
"1855",-78.8517956576267,-0.853863163865609,"Miscelaneo de hortalizas (Huerto)","No Aplica","Miscelaneo de hortalizas (Huerto)"
"1856",-77.9257114133947,0.368739048853749,"Miscelaneo de hortalizas (Huerto)","No Aplica","Miscelaneo de hortalizas (Huerto)"
"1857",-78.6390618806662,-1.71508169744324,"Miscelaneo de hortalizas (Huerto)","PASTO DE CORTE (FORRAJE)","Miscelaneo de hortalizas (Huerto)"
"1858",-78.6668647811024,-1.6759860294967,"Miscelaneo de hortalizas (Huerto)","No Aplica","Miscelaneo de hortalizas (Huerto)"
"1859",-78.6639851633103,-1.73209276606663,"Miscelaneo de hortalizas (Huerto)","PASTO DE CORTE (FORRAJE)","Miscelaneo de hortalizas (Huerto)"
"1860",-78.6791204040805,-1.66871828666824,"Miscelaneo de hortalizas (Huerto)","No Aplica","Miscelaneo de hortalizas (Huerto)"
"1861",-78.5589387720437,-1.18295021534908,"Miscelaneo de hortalizas (Huerto)","No Aplica","Miscelaneo de hortalizas (Huerto)"
"1862",-78.6543842656988,-1.7140331504267,"Miscelaneo de hortalizas (Huerto)","No Aplica","Miscelaneo de hortalizas (Huerto)"
"1863",-78.9603636069511,-2.49827385248452,"Miscelaneo de hortalizas (Huerto)","No Aplica","Miscelaneo de hortalizas (Huerto)"
"1864",-77.9238123188671,0.373885485521586,"Miscelaneo de hortalizas (Huerto)","No Aplica","Miscelaneo de hortalizas (Huerto)"
"1865",-78.5721232529408,-1.19860242423924,"Miscelaneo de hortalizas (Huerto)","No Aplica","Miscelaneo de hortalizas (Huerto)"
"1866",-78.6837215839442,-1.67030143317665,"Miscelaneo de hortalizas (Huerto)","No Aplica","Miscelaneo de hortalizas (Huerto)"
"1867",-78.6027284886311,-1.18616952794434,"Miscelaneo de hortalizas (Huerto)","MAIZ SUAVE","Miscelaneo de hortalizas (Huerto)"
"1868",-78.6129762856934,-1.25136132511245,"Miscelaneo de hortalizas (Huerto)","MAIZ SUAVE","Miscelaneo de hortalizas (Huerto)"
"1869",-78.9567998470501,-2.49864541745578,"Miscelaneo de hortalizas (Huerto)","No Aplica","Miscelaneo de hortalizas (Huerto)"
"1870",-79.3406257035458,-3.29446392776928,"Miscelaneo de hortalizas (Huerto)","MAIZ SUAVE","Miscelaneo de hortalizas (Huerto)"
"1871",-78.5984680448203,-1.21544899751639,"Miscelaneo de hortalizas (Huerto)","No Aplica","Miscelaneo de hortalizas (Huerto)"
"1872",-78.6751502788389,-1.74040167641199,"Miscelaneo de hortalizas (Huerto)","TOMATE RINON","Miscelaneo de hortalizas (Huerto)"
"1873",-78.6192464506363,-1.71226792273174,"Miscelaneo de hortalizas (Huerto)","PASTO DE CORTE (FORRAJE)","Miscelaneo de hortalizas (Huerto)"
"1874",-78.9188883278324,-2.25915417616014,"Miscelaneo de hortalizas (Huerto)","No Aplica","Miscelaneo de hortalizas (Huerto)"
"1875",-78.6130298704746,-0.8917145510292,"Miscelaneo de hortalizas (Huerto)","No Aplica","Miscelaneo de hortalizas (Huerto)"
"1876",-78.7749008740301,-1.64321337521887,"Miscelaneo de hortalizas (Huerto)","PASTO CULTIVADO","Miscelaneo de hortalizas (Huerto)"
"1877",-78.6018672288511,-1.21355123948918,"Miscelaneo de hortalizas (Huerto)","MAIZ SUAVE","Miscelaneo de hortalizas (Huerto)"
"1878",-78.587719380515,-1.23453079818302,"Miscelaneo de hortalizas (Huerto)","MAIZ SUAVE","Miscelaneo de hortalizas (Huerto)"
"1879",-78.636152883717,-1.75110660012129,"Miscelaneo de hortalizas (Huerto)","PASTO CULTIVADO","Miscelaneo de hortalizas (Huerto)"
"1880",-77.931134158518,0.382530636710909,"Miscelaneo de hortalizas (Huerto)","No Aplica","Miscelaneo de hortalizas (Huerto)"
"1881",-78.6954344996103,-0.745410470185072,"Miscelaneo de hortalizas (Huerto)","No Aplica","Miscelaneo de hortalizas (Huerto)"
"1882",-78.5910326087257,-1.09240404068997,"Miscelaneo de hortalizas (Huerto)","No Aplica","Miscelaneo de hortalizas (Huerto)"
"1883",-78.6570779834019,-1.68494521939954,"Miscelaneo de hortalizas (Huerto)","PASTO DE CORTE (FORRAJE)","Miscelaneo de hortalizas (Huerto)"
"1884",-78.6106235235895,-0.898885402705788,"Miscelaneo de hortalizas (Huerto)","No Aplica","Miscelaneo de hortalizas (Huerto)"
"1885",-78.6027327227378,-1.21996661085558,"Miscelaneo de hortalizas (Huerto)","MISCELANEO DE FRUTALES","Miscelaneo de hortalizas (Huerto)"
"1886",-78.7389879700083,-2.76553216335565,"Miscelaneo de hortalizas (Huerto)","No Aplica","Miscelaneo de hortalizas (Huerto)"
"1887",-78.7474024380966,-2.77099784817404,"Miscelaneo de hortalizas (Huerto)","No Aplica","Miscelaneo de hortalizas (Huerto)"
"1888",-78.5674310678349,-1.22445795464645,"Miscelaneo de hortalizas (Huerto)","TOMATE RINON","Miscelaneo de hortalizas (Huerto)"
"1889",-78.6628529965085,-1.72863226606521,"Miscelaneo de hortalizas (Huerto)","PASTO DE CORTE (FORRAJE)","Miscelaneo de hortalizas (Huerto)"
"1890",-77.9236317173611,0.381417604940939,"Miscelaneo de hortalizas (Huerto)","No Aplica","Miscelaneo de hortalizas (Huerto)"
"1891",-78.5968622516036,-1.18726782302441,"Miscelaneo de hortalizas (Huerto)","MAIZ SUAVE","Miscelaneo de hortalizas (Huerto)"
"1892",-78.6498286547776,-1.75235611130805,"Miscelaneo de hortalizas (Huerto)","PASTO DE CORTE (FORRAJE)","Miscelaneo de hortalizas (Huerto)"
"1893",-78.5910339626656,-1.19355982841206,"Miscelaneo de hortalizas (Huerto)","MAIZ SUAVE","Miscelaneo de hortalizas (Huerto)"
"1894",-78.6098020524434,-1.24955063483871,"Miscelaneo de hortalizas (Huerto)","PASTO DE CORTE (FORRAJE)","Miscelaneo de hortalizas (Huerto)"
"1895",-78.6110140605691,-1.70342121438287,"Miscelaneo de hortalizas (Huerto)","No Aplica","Miscelaneo de hortalizas (Huerto)"
"1896",-78.6432381315854,-1.76408539284539,"Miscelaneo de hortalizas (Huerto)","No Aplica","Miscelaneo de hortalizas (Huerto)"
"1897",-78.5903266977938,-0.939257379905697,"Miscelaneo de hortalizas (Huerto)","MAIZ SUAVE","Miscelaneo de hortalizas (Huerto)"
"1898",-78.5581909190769,-1.18502546405648,"Miscelaneo de hortalizas (Huerto)","MISCELANEO DE FRUTALES","Miscelaneo de hortalizas (Huerto)"
"1899",-78.6429799133214,-1.70625077661589,"Miscelaneo de hortalizas (Huerto)","PASTO DE CORTE (FORRAJE)","Miscelaneo de hortalizas (Huerto)"
"1900",-78.575543617808,-1.20939263112068,"Miscelaneo de hortalizas (Huerto)","MAIZ SUAVE","Miscelaneo de hortalizas (Huerto)"
